supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day_1,month,year,hour,item_no_cat,total_cat,paid_cat,change_cat
karrymart,1,1,50,200,150,cash,yes,no,no,no,no,no,no,23/05/2017,no,17:03:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,85,100,15,cash,yes,no,no,no,no,no,no,23/05/2017,no,17:48:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,215,300,85,cash,yes,no,no,no,no,no,no,23/05/2017,no,15:24:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,15:10:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,1,1,1000,100,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,15:41:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
acacia,12,1,2024,2024,0,mpesa,yes,yes,yes,no,yes,no,no,12/08/2017,no,18:25:00,evening,small,saika,mid,saturday,weekend,no,12,8,2017,18,B,4,1,1
karrymart,1,1,60,200,140,cash,no,no,yes,no,no,no,no,23/05/2017,no,20:52:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
tuskys,1,1,55,55,0,cash,no,no,yes,no,no,no,no,24/05/2017,no,18:53:00,evening,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,18,A,1,1,1
nakumatt,1,1,130,130,0,cash,no,no,yes,no,no,no,no,24/05/2017,no,15:42:00,evening,chain,junction,mid,Wednesday,weekday,no,24,5,2017,15,A,1,1,1
tuskys,3,1,275,500,225,cash,yes,yes,yes,no,no,no,no,24/05/2017,no,20:31:00,night,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,20,B,1,1,1
karrymart,3,1,222,500,278,cash,yes,yes,yes,no,no,no,no,23/05/2017,no,16:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,16,B,1,1,1
karrymart,1,1,60,200,140,cash,no,no,no,no,no,yes,no,24/01/2017,no,10:50:00,morning,chain,cbd,mid,Tuesday,weekday,no,24,1,2017,10,A,1,1,1
karrymart,1,1,70,70,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:41:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
Eastmatt,4,1,314,400,84,cash,yes,yes,yes,no,no,no,no,24/05/2017,no,16:40:00,evening,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,16,B,1,1,1
karrymart,3,1,110,120,10,cash,yes,yes,yes,no,no,no,no,23/05/0201,no,17:52:00,evening,chain,cbd,mid,Wednesday,weekday,no,23,5,201,17,B,1,1,1
chandarana,1,1,130,500,370,cash,no,no,no,no,no,yes,no,23/05/2017,no,20:49:00,night,small,cbd,high,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
chandarana,1,1,55,55,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,17:19:00,evening,small,cbd,high,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
chandarana,2,2,1540,2000,460,cash,no,no,yes,no,yes,no,no,24/05/2017,no,14:05:00,afternoon,small,cbd,high,Wednesday,weekday,no,24,5,2017,14,A,1,1,1
tuskys,4,2,869,1000,131,cash,yes,yes,no,no,no,yes,no,23/05/2017,no,11:42:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,11,B,1,1,1
ukwala,2,1,75,1000,925,cash,yes,no,no,no,no,no,no,24/05/2017,no,15:21:00,evening,chain,cbd,mid,Wednesday,weekday,no,24,5,2017,15,A,1,1,1
ukwala,2,1,96,200,104,cash,yes,yes,no,no,no,no,no,21/06/2017,no,20:36:00,night,chain,cbd,mid,Wednesday,weekday,no,21,6,2017,20,A,1,1,1
tuskys,2,1,293,500,207,cash,yes,yes,no,no,no,no,no,22/05/2017,no,14:43:00,afternoon,chain,cbd,mid,Monday,weekday,no,22,5,2017,14,A,1,1,1
chandarana,1,1,40,50,10,cash,no,no,no,yes,no,no,no,23/05/2017,no,14:12:00,afternoon,small,cbd,high,Monday,weekday,no,23,5,2017,14,A,1,1,1
acacia,1,1,35,35,0,cash,no,no,no,no,no,yes,no,22/05/2017,no,14:01:00,afternoon,small,saika,mid,Monday,weekday,no,22,5,2017,14,A,1,1,1
acacia,1,1,90,500,410,cash,yes,no,no,no,no,no,no,22/05/2017,no,19:12:00,night,small,saika,mid,Monday,weekday,no,22,5,2017,19,A,1,1,1
acacia,1,1,235,250,15,cash,yes,no,no,no,no,no,no,22/05/2017,no,15:23:00,afternoon,small,saika,mid,Monday,weekday,no,22,5,2017,15,A,1,1,1
acacia,1,1,75,80,5,cash,no,yes,no,no,no,no,no,20/05/2017,no,18:31:00,evening,small,saika,mid,saturday,weekend,no,20,5,2017,18,A,1,1,1
acacia,1,1,90,100,10,cash,yes,no,no,no,no,no,no,20/05/2017,no,19:31:00,night,small,saika,mid,saturday,weekend,no,20,5,2017,19,A,1,1,1
acacia,2,1,137,200,63,cash,yes,no,no,no,no,no,no,20/05/2017,no,19:12:00,night,small,saika,mid,saturday,weekend,no,20,5,2017,19,A,1,1,1
acacia,1,1,175,205,30,cash,yes,no,no,no,no,no,no,21/05/2017,no,08:56:00,morning,small,saika,mid,Sunday,weekend,no,21,5,2017,8,A,1,1,1
acacia,1,1,55,60,5,cash,no,yes,no,no,no,no,no,22/05/2017,no,13:14:00,afternoon,small,saika,mid,Monday,weekday,no,22,5,2017,13,A,1,1,1
acacia,1,1,270,300,30,cash,no,no,no,no,yes,no,no,22/05/2017,no,13:21:00,afternoon,small,saika,mid,Monday,weekday,no,22,5,2017,13,A,1,1,1
acacia,1,1,90,100,10,cash,yes,no,no,no,no,no,no,22/05/2017,no,14:10:00,afternoon,small,saika,mid,Monday,weekday,no,22,5,2017,14,A,1,1,1
naivas,9,3,907,1000,93,cash,yes,yes,yes,yes,no,yes,no,17/05/2017,no,20:27:00,night,chain,umoja,mid,Wednesday,weekday,no,17,5,2017,20,B,1,1,1
naivas,1,1,95,100,5,cash,no,no,yes,no,no,no,no,19/05/2017,no,20:10:00,night,chain,umoja,mid,Friday,weekday,no,19,5,2017,20,A,1,1,1
naivas,7,1,961,1000,39,cash,yes,yes,yes,no,no,no,no,12/05/2017,no,15:46:00,evening,chain,umoja,mid,Friday,weekday,no,12,5,2017,15,B,1,1,1
naivas,10,3,2903,2903,0,cash,yes,yes,yes,yes,no,yes,no,21/05/2017,no,14:21:00,afternoon,chain,umoja,mid,Sunday,weekend,no,21,5,2017,14,B,3,5,1
naivas,6,2,736,1000,263,cash,yes,no,yes,yes,no,yes,no,21/05/2017,no,12:07:00,afternoon,chain,umoja,mid,Sunday,weekend,no,21,5,2017,12,B,1,1,1
naivas,1,1,58,70,12,cash,yes,no,no,no,no,no,no,19/05/2017,no,15:16:00,evening,chain,umoja,mid,Friday,weekday,no,19,5,2017,15,A,1,1,1
karrymart,3,2,122,200,78,cash,yes,no,no,yes,no,no,no,23/05/2017,no,19:22:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,1,1,100,100,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,20:19:00,night,chain,cbd,mid,tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,3,1,45,50,5,cash,no,no,no,yes,no,no,no,23/05/2017,no,19:14:00,night,chain,cbd,mid,tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,2,1,120,120,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:23:00,night,chain,cbd,mid,tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,2,1,220,220,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,18:55:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,60,60,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,18:05:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,2,1,50,50,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,17:58:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,2,1,130,130,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:06:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,40,40,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:26:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,2,1,50,50,0,cash,no,no,no,yes,no,no,no,23/05/2017,no,19:03:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,40,100,60,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:25:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,2,1,125,200,75,cash,yes,no,no,no,no,no,no,23/05/2017,no,19:42:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,4,2,515,600,85,cash,no,no,yes,yes,no,no,no,23/05/2017,no,20:37:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,B,1,1,1
karrymart,6,3,363,500,137,cash,yes,yes,no,yes,no,no,no,23/05/2017,no,18:45:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,B,1,1,1
karrymart,1,1,85,500,415,cash,no,yes,no,no,no,no,no,23/05/2017,no,15:13:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,3,3,225,250,25,cash,no,yes,no,yes,no,yes,no,23/05/2017,no,20:02:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,B,1,1,1
karrymart,1,1,45,50,5,cash,no,yes,no,no,no,no,no,23/05/2017,no,20:31:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,3,3,205,500,295,cash,yes,yes,no,yes,no,no,no,23/05/2017,no,19:48:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,1,1,60,60,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,12:17:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,A,1,1,1
karrymart,1,1,90,100,10,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:52:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,2,2,155,1000,845,cash,yes,no,yes,no,no,no,no,23/05/2017,no,20:36:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,45,50,5,cash,no,no,no,yes,no,no,no,23/05/2017,no,19:06:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,2,1,40,100,60,cash,no,yes,no,no,no,no,no,23/05/2017,no,20:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,70,100,30,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:55:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:12:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,2,1,230,1000,770,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:04:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,30,50,20,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:34:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,60,500,440,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:24:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,2,2,100,100,0,cash,no,yes,yes,no,no,no,no,23/05/2017,no,20:24:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,50,100,50,cash,yes,no,no,no,no,no,no,23/05/2017,no,19:00:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,30,100,70,cash,no,yes,no,no,no,no,no,23/05/2017,no,19:44:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,115,1000,885,cash,no,yes,no,no,no,no,no,23/05/2015,no,20:42:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2015,20,A,1,1,1
karrymart,1,1,80,100,20,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:15:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,5,1,295,300,5,cash,yes,no,no,no,no,no,no,23/05/2017,no,19:23:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,2,2,205,205,0,cash,yes,no,no,yes,no,no,no,23/05/2017,no,18:10:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,4,2,1468,2000,532,cash,no,no,no,yes,no,yes,no,23/05/2017,no,18:00:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,B,1,1,1
karrymart,1,1,60,70,10,cash,no,no,yes,no,no,no,no,23/05/2017,no,16:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,16,A,1,1,1
karrymart,1,1,60,100,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,17:01:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,4,2,110,210,100,cash,no,yes,no,no,no,yes,no,23/05/2017,no,17:11:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,B,1,1,1
karrymart,1,1,190,200,10,cash,no,no,no,yes,no,no,no,2305/2017,no,18:08:00,evening,chain,cbd,mid,Tuesday,weekday,no,2305,2017,NA,18,A,1,1,1
karrymart,1,1,60,110,50,cash,no,no,yes,no,no,no,no,23/05/2017,no,18:27:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,60,100,40,cash,yes,no,no,no,no,no,no,23/05/2017,no,15:40:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,20:14:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,2,2,130,140,10,cash,yes,yes,no,no,no,no,no,23/05/2017,no,07:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,A,1,1,1
karrymart,2,2,70,100,30,cash,no,yes,yes,no,no,no,no,23/05/2017,no,19:57:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,5,3,282,500,218,cash,yes,yes,no,yes,no,no,no,23/05/2017,no,19:48:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,1,1,60,60,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,12:20:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,A,1,1,1
karrymart,10,3,614,1000,386,cash,yes,yes,no,yes,no,no,no,23/05/2017,no,20:04:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,B,1,1,1
karrymart,9,3,599.75,100,400.25,cash,yes,yes,yes,no,no,no,no,23/05/2017,no,17:53:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,B,1,1,1
karrymart,4,2,330,400,70,cash,yes,yes,no,no,no,no,no,23/05/2017,no,18:07:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,B,1,1,1
karrymart,2,2,165,200,35,cash,no,yes,yes,no,no,no,no,23/05/2017,no,17:20:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,110,150,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,17:49:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,80,100,20,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:07:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,3,1,185,200,15,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:14:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,B,1,1,1
karrymart,1,1,40,50,10,cash,yes,no,no,no,no,no,no,23/05/2017,no,18:31:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,2,1,120,200,80,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:44:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,145,1000,855,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:51:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,200,200,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:59:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,60,60,0,cash,no,no,yes,no,no,no,no,23/05/2017,no,18:27:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,40,100,60,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:20:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,2,2,80,200,120,cash,no,no,yes,yes,no,no,no,23/05/2017,no,17:29:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,2,1,130,200,70,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:07:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,4,3,185,200,15,cash,yes,yes,no,yes,no,no,no,23/05/2017,no,19:43:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,6,2,120,500,380,cash,yes,yes,no,no,no,no,no,23/05/2017,no,19:01:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,3,2,130,500,370,cash,no,yes,no,yes,no,no,no,23/05/2017,no,19:43:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,1,1,85,100,15,cash,no,yes,no,no,no,no,no,23/05/2017,no,18:24:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,70,500,430,cash,yes,no,no,no,no,no,no,23/05/2017,no,21:08:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,21,A,1,1,1
karrymart,1,1,60,100,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,18:56:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,25,50,25,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,40,200,160,cash,no,yes,no,no,no,no,no,23/05/2017,no,18:55:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,5,5,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:50:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,50,1000,950,cash,no,no,no,yes,no,no,no,23/05/2017,no,19:21:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,50,50,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,15:05:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,15,A,1,1,1
karrymart,1,1,60,90,30,cash,no,no,yes,no,no,no,no,23/05/2017,no,12:49:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,A,1,1,1
karrymart,1,1,60,100,40,cash,no,yes,no,no,no,no,no,23/05/2017,no,06:43:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,6,A,1,1,1
karrymart,1,1,15,15,0,cash,no,no,no,yes,no,no,no,23/05/2017,no,09:46:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,9,A,1,1,1
karrymart,2,1,130,150,20,cash,yes,no,no,no,no,no,no,23/05/2017,no,21:06:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,21,A,1,1,1
karrymart,2,1,100,100,0,cash,yes,no,no,no,no,no,no,23/05/2017,no,19:47:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,3,2,325,500,175,cash,no,no,yes,yes,no,no,no,23/05/2017,no,19:41:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,B,1,1,1
karrymart,2,1,50,50,0,cash,no,yes,no,no,no,no,no,23/05/2017,no,20:28:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,25,100,75,cash,no,no,yes,no,no,no,no,23/05/2017,no,12:15:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,12,A,1,1,1
karrymart,16,1,790,1000,210,cash,no,yes,no,no,no,no,no,23/05/2017,no,18:05:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,B,1,1,1
karrymart,3,3,440,500,60,cash,no,yes,yes,yes,no,no,no,23/05/2017,no,18:32:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,B,1,1,1
karrymart,1,1,36.4,100,63.6,cash,yes,no,no,no,no,no,no,23/05/2017,no,08:13:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,8,A,1,1,1
karrymart,1,1,60,100,40,cash,no,no,yes,no,no,no,no,23/05/2017,no,18:40:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,1,1,35,50,15,cash,no,yes,no,no,no,no,no,23/05/2017,no,17:20:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,A,1,1,1
karrymart,1,1,70,200,130,cash,yes,no,no,no,no,no,no,23/05/2017,no,19:46:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,60,200,140,cash,no,yes,no,no,no,no,no,23/05/2017,no,19:08:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,2,1,120,200,80,cash,no,yes,no,no,no,no,no,23/05/2017,no,19:59:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,3,1,58,100,42,cash,no,no,no,no,no,yes,no,23/05/2017,no,07:48:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,7,B,1,1,1
karrymart,3,2,140,200,60,cash,no,yes,yes,no,no,no,no,23/05/2017,no,17:43:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,17,B,1,1,1
karrymart,1,1,160,200,40,cash,yes,no,no,no,no,no,no,23/05/2017,no,19:03:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,60,200,140,cash,no,no,yes,no,no,no,no,23/05/2017,no,18:11:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,18,A,1,1,1
karrymart,2,1,130,200,70,cash,yes,no,no,no,no,no,no,23/05/2017,no,20:41:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,25,50,25,cash,no,no,yes,no,no,no,no,23/05/2017,no,20:11:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,1,1,60,1000,940,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:51:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
karrymart,1,1,60,200,140,cash,no,no,yes,no,no,no,no,23/05/2017,no,20:11:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,A,1,1,1
karrymart,4,3,320,320,0,cash,yes,no,yes,no,no,yes,no,23/05/2017,no,20:18:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,20,B,1,1,1
karrymart,2,1,120,200,80,cash,no,no,yes,no,no,no,no,23/05/2017,no,19:29:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,19,A,1,1,1
tuskys,1,1,190,200,10,cash,yes,no,no,no,no,no,no,13/05/2017,no,07:11:00,morning,chain,cbd,mid,Saturday,weekend,no,13,5,2017,7,A,1,1,1
nakumatt,1,1,50,50,0,voucher,no,no,no,no,no,yes,no,09/06/2017,yes,17:48:00,evening,chain,karen,high,Friday,weekday,no,9,6,2017,17,A,1,1,1
nakumatt,1,1,100,100,0,voucher,no,no,no,no,no,yes,no,09/06/2017,yes,17:48:00,evening,chain,karen,high,Friday,weekday,no,9,6,2017,17,A,1,1,1
nakumatt,2,2,725,725,0,mpesa,no,yes,no,no,no,yes,no,21/07/2017,yes,22:01:00,night,chain,junction,high,Friday,weekday,yes,21,7,2017,22,A,1,1,1
nakumatt,1,1,200,200,0,cash,no,no,yes,no,no,no,no,15/06/2017,yes,12:09:00,afternoon,chain,junction,high,Thursday,weekday,yes,15,6,2017,12,A,1,1,1
nakumatt,1,1,530,600,70,cash,no,no,no,yes,no,no,no,26/05/2017,yes,11:02:00,morning,chain,junction,high,Friday,weekday,yes,26,5,2017,11,A,1,1,1
nakumatt,1,1,95,100,5,cash,no,yes,no,no,no,no,no,02/06/2017,yes,14:34:00,afternoon,chain,junction,high,Friday,weekday,yes,2,6,2017,14,A,1,1,1
zucchini,18,1,2654.71,2655,0,credit card,yes,no,no,no,no,no,no,11/07/2017,yes,19:54:00,night,chain,junction,high,Tuesday,weekday,no,11,7,2017,19,B,3,4,1
ukwala,1,1,35,112,77,cash,yes,no,no,no,no,no,no,01/06/2017,no,14:17:00,afternoon,chain,cbd,mid,Thursday,weekday,no,1,6,2017,14,A,1,1,1
tuskys,2,1,180,200,20,cash,no,no,no,yes,no,no,no,15/06/2017,no,18:01:00,evening,chain,cbd,mid,Thursday,weekday,no,15,6,2017,18,A,1,1,1
karrymart,1,1,35,35,0,cash,no,no,no,yes,no,no,no,01/06/2017,no,01:33:00,morning,chain,cbd,mid,Thursday,weekday,no,1,6,2017,1,A,1,1,1
tuskys,8,3,965,965,0,credit card,yes,yes,no,yes,no,no,no,15/06/2017,yes,20:11:00,night,chain,donholm,mid,Thursday,weekday,no,15,6,2017,20,B,1,1,1
tuskys,11,3,3895,3895,0,credit card,yes,no,no,yes,no,yes,no,15/06/2017,yes,20:46:00,night,chain,donholm,mid,Thursday,weekday,no,15,6,2017,20,B,5,7,1
tuskys,2,1,180,200,20,cash,no,no,no,yes,no,no,no,15/06/2017,yes,19:23:00,afternoon,chain,donholm,mid,Thursday,weekday,no,15,6,2017,19,A,1,1,1
ukwala,4,2,161,200,39,cash,yes,no,no,yes,no,no,no,19/06/2017,no,08:26:00,morning,chain,cbd,mid,Monday,weekday,no,19,6,2017,8,B,1,1,1
